trial,opt1Chosen,blueRewarded,reactionTime,chosenOptionRewarded,stableBlock,pointsWon,trueProbability,subnr,blueReward,greenReward
89,1,1,0.586278978,1,1,47,0.75,13,47,62
90,1,1,0.522857892,1,1,46,0.75,13,46,77
91,1,1,0.484795832,1,1,13,0.75,13,13,43
92,1,0,0.487689338,0,1,0,0.75,13,64,44
93,1,0,0.454355848,0,1,0,0.75,13,90,49
94,1,1,0.629245802,1,1,43,0.75,13,43,22
95,1,0,0.589869134,0,1,0,0.75,13,18,84
96,1,0,0.995220967,0,1,0,0.75,13,30,51
97,1,1,0.913746467,1,1,6,0.75,13,6,11
98,1,1,0.575993045,1,1,7,0.75,13,7,37
99,1,1,0.732278339,1,1,3,0.75,13,3,83
100,1,0,1.331304828,0,0,0,0.2,13,56,13
101,1,0,0.958979429,0,0,0,0.2,13,57,65
102,1,0,0.658194128,0,0,0,0.2,13,31,74
103,1,0,1.155545881,0,0,0,0.2,13,76,72
104,1,0,3.936727737,0,0,0,0.2,13,68,11
105,0,0,1.704878976,1,0,96,0.2,13,94,96
106,0,1,1.008473964,0,0,0,0.2,13,49,43
107,0,0,0.812475437,1,0,57,0.2,13,52,57
108,0,0,0.805023138,1,0,10,0.2,13,79,10
109,0,0,0.783803375,1,0,49,0.2,13,58,49
110,0,1,0.697974502,0,0,0,0.2,13,77,16
111,0,0,0.643017544,1,0,31,0.2,13,93,31
112,0,1,0.724050704,0,0,0,0.2,13,22,14
113,0,0,0.589813111,1,0,35,0.2,13,61,35
114,0,0,0.718732827,1,0,67,0.2,13,47,67
115,0,1,0.89260026,0,0,0,0.2,13,62,52
116,0,1,0.746307956,0,0,0,0.2,13,21,80
117,0,0,0.639802013,1,0,58,0.2,13,68,58
118,0,0,0.70844561,1,0,7,0.2,13,2,7
119,0,1,0.852173273,0,0,0,0.2,13,23,25
120,0,1,1.068971608,0,0,0,0.2,13,92,91
121,0,0,1.550222188,1,0,89,0.2,13,77,89
122,0,0,1.354060724,1,0,99,0.2,13,54,99
123,0,0,0.719990557,1,0,33,0.2,13,7,33
124,0,0,0.550322686,1,0,99,0.2,13,20,99
125,0,0,1.401557259,1,0,62,0.8,13,2,62
126,0,1,0.718911586,0,0,0,0.8,13,97,66
127,0,0,1.223130607,1,0,61,0.8,13,84,61
128,0,1,0.910581828,0,0,0,0.8,13,45,80
129,0,1,0.677854238,0,0,0,0.8,13,100,62
130,0,1,1.273909814,0,0,0,0.8,13,80,38
131,1,1,4.229199017,1,0,49,0.8,13,49,18
132,1,1,1.104004167,1,0,14,0.8,13,14,6
133,1,1,0.712805543,1,0,22,0.8,13,22,16
134,1,0,0.535392003,0,0,0,0.8,13,84,39
135,1,1,0.630589063,1,0,33,0.8,13,33,2
136,1,1,0.605062397,1,0,74,0.8,13,74,97
137,1,0,0.893184436,0,0,0,0.8,13,16,32
138,1,0,0.995068294,0,0,0,0.8,13,74,96
139,1,0,0.681261357,0,0,0,0.8,13,6,3
140,1,1,0.819986324,1,0,72,0.8,13,72,40
141,1,1,1.099480871,1,0,13,0.8,13,13,28
142,1,1,0.475927143,1,0,99,0.8,13,99,37
143,1,1,0.554524387,1,0,60,0.8,13,60,79
144,1,1,0.453220855,1,0,27,0.8,13,27,45
145,1,1,0.540718861,1,0,44,0.8,13,44,6
146,1,0,0.51969924,0,0,0,0.8,13,94,5
147,1,1,0.43891925,1,0,51,0.8,13,51,54
148,1,1,0.966601079,1,0,7,0.8,13,7,77
149,1,1,0.618670774,1,0,66,0.8,13,66,62
150,0,1,2.223889265,0,0,0,0.2,13,45,94
151,0,0,1.331986936,1,0,79,0.2,13,15,79
152,0,0,1.449992495,1,0,76,0.2,13,78,76
153,0,0,0.931433808,1,0,33,0.2,13,54,33
154,0,0,0.528973772,1,0,53,0.2,13,9,53
155,0,0,0.67204242,1,0,65,0.2,13,91,65
156,0,0,0.445362713,1,0,52,0.2,13,87,52
157,0,1,0.461906079,0,0,0,0.2,13,6,67
158,0,0,0.447104547,1,0,24,0.2,13,65,24
159,0,0,1.089457944,1,0,99,0.2,13,89,99
160,0,0,1.044731752,1,0,9,0.2,13,35,9
161,0,1,0.872537301,0,0,0,0.2,13,67,42
162,0,0,0.727040433,1,0,99,0.2,13,46,99
163,0,0,0.976430706,1,0,49,0.2,13,45,49
164,0,0,0.638724753,1,0,62,0.2,13,2,62
165,0,0,0.699729594,1,0,2,0.2,13,87,2
166,0,0,0.622174116,1,0,77,0.2,13,94,77
167,0,0,0.497932934,1,0,75,0.2,13,48,75
168,0,0,0.58914426,1,0,22,0.2,13,57,22
169,0,1,0.432673791,0,0,0,0.2,13,100,40
170,0,1,0.594650305,0,0,0,0.2,13,41,27
171,0,0,0.585636214,1,0,8,0.2,13,22,8
172,0,1,0.445836126,0,0,0,0.2,13,87,23
173,0,1,0.972465926,0,0,0,0.2,13,69,49
174,0,1,1.063725576,0,0,0,0.8,13,18,52
175,0,1,1.249223487,0,0,0,0.8,13,1,84
176,0,1,2.207436561,0,0,0,0.8,13,17,42
177,1,1,0.837831469,1,0,21,0.8,13,21,41
178,1,0,0.657224637,0,0,0,0.8,13,91,96
179,1,1,0.464046915,1,0,71,0.8,13,71,34
180,1,1,0.523756393,1,0,14,0.8,13,14,14
181,1,1,0.447315808,1,0,43,0.8,13,43,70
182,1,1,0.603864538,1,0,67,0.8,13,67,93
183,1,0,0.458152133,0,0,0,0.8,13,33,49
184,1,0,0.491944496,0,0,0,0.8,13,60,51
185,1,1,0.827127718,1,0,22,0.8,13,22,1
186,1,1,0.599768896,1,0,19,0.8,13,19,19
187,1,0,2.010346233,0,0,0,0.8,13,21,78
188,1,1,0.458532317,1,0,72,0.8,13,72,62
189,1,0,0.519934877,0,0,0,0.8,13,26,80
190,1,1,0.815987331,1,0,28,0.8,13,28,84
191,1,1,0.665944929,1,0,49,0.8,13,49,69
192,1,1,0.558514826,1,0,23,0.8,13,23,9
193,1,1,0.415254589,1,0,36,0.8,13,36,81
194,1,1,0.998759803,1,0,64,0.8,13,64,14
195,1,0,0.508833835,0,0,0,0.8,13,75,57
196,1,0,1.066249162,0,0,0,0.8,13,50,58
197,1,1,0.710496211,1,0,62,0.8,13,62,2
198,1,1,0.416183881,1,0,32,0.8,13,32,94
199,1,0,0.769561642,0,0,0,0.8,13,31,62
0,1,1,6.876012739,1,1,27,0.75,12,27,15
1,1,1,1.689091863,1,1,78,0.75,12,78,85
2,1,1,1.151521359,1,1,64,0.75,12,64,29
3,1,1,0.607487287,1,1,73,0.75,12,73,91
4,1,1,1.646785301,1,1,90,0.75,12,90,12
5,1,0,1.649412809,0,1,0,0.75,12,77,62
6,0,1,1.516155285,0,1,0,0.75,12,21,29
7,0,1,3.56906682,0,1,0,0.75,12,5,51
8,1,0,1.073521909,0,1,0,0.75,12,16,54
9,1,1,1.491944061,1,1,72,0.75,12,72,6
10,0,1,1.365691087,0,1,0,0.75,12,13,44
11,1,1,1.909321026,1,1,23,0.75,12,23,22
12,1,0,3.471192561,0,1,0,0.75,12,46,92
13,0,1,2.02401493,0,1,0,0.75,12,47,70
14,1,1,1.211014494,1,1,9,0.75,12,9,12
15,1,1,1.163987483,1,1,51,0.75,12,51,36
16,1,1,1.346743861,1,1,8,0.75,12,8,31
17,0,1,0.90057806,0,1,0,0.75,12,17,31
18,1,1,1.040261092,1,1,75,0.75,12,75,57
19,1,1,2.399288469,1,1,34,0.75,12,34,80
20,1,1,0.995041775,1,1,31,0.75,12,31,47
21,0,1,0.645699059,0,1,0,0.75,12,82,80
22,1,1,1.066883003,1,1,99,0.75,12,99,42
23,1,1,1.342179506,1,1,97,0.75,12,97,74
24,1,1,0.965145742,1,1,58,0.75,12,58,36
25,0,1,2.193370331,0,1,0,0.75,12,24,95
26,1,1,0.736354939,1,1,30,0.75,12,30,76
27,1,1,0.676566722,1,1,68,0.75,12,68,2
28,1,1,2.768653107,1,1,58,0.75,12,58,76
29,0,0,0.933385137,1,1,92,0.75,12,20,92
30,1,1,0.795526051,1,1,96,0.75,12,96,35
31,1,1,0.867790229,1,1,34,0.75,12,34,8
32,0,1,1.996595016,0,1,0,0.75,12,15,86
33,1,1,1.021401107,1,1,33,0.75,12,33,10
34,0,0,0.50292708,1,1,55,0.75,12,12,55
35,0,1,1.103812239,0,1,0,0.75,12,78,92
36,1,0,1.438892683,0,1,0,0.75,12,80,53
37,1,1,1.113596971,1,1,59,0.75,12,59,6
38,1,1,0.981709651,1,1,8,0.75,12,8,45
39,0,1,0.949556886,0,1,0,0.75,12,20,70
40,1,0,1.745526842,0,1,0,0.75,12,78,27
41,1,1,1.751311295,1,1,36,0.75,12,36,90
42,1,0,2.477648431,0,1,0,0.75,12,84,46
43,0,1,2.018796692,0,1,0,0.75,12,14,24
44,1,0,1.039408776,0,1,0,0.75,12,70,20
45,1,1,0.35880799,1,1,20,0.75,12,20,85
46,1,0,2.058199053,0,1,0,0.75,12,40,75
47,0,1,2.639451884,0,1,0,0.75,12,34,67
48,1,1,0.849822331,1,1,93,0.75,12,93,11
49,1,1,0.921117016,1,1,84,0.75,12,84,84
50,1,1,3.482838017,1,1,63,0.75,12,63,46
51,1,0,3.040009631,0,1,0,0.75,12,87,66
52,1,1,0.418300271,1,1,22,0.75,12,22,91
53,0,1,0.574661394,0,1,0,0.75,12,7,12
54,1,1,0.947540923,1,1,68,0.75,12,68,61
55,1,0,0.826051591,0,1,0,0.75,12,54,2
56,1,1,0.417589509,1,1,52,0.75,12,52,10
57,0,1,1.090390307,0,1,0,0.75,12,26,91
58,1,0,0.997153105,0,1,0,0.75,12,86,55
59,1,1,0.360499791,1,1,83,0.75,12,83,65
60,0,1,1.489986259,0,1,0,0.75,12,2,24
61,1,1,0.859768288,1,1,48,0.75,12,48,63
62,1,0,0.394824613,0,1,0,0.75,12,95,8
63,1,1,1.167182061,1,1,46,0.75,12,46,65
64,1,1,0.778107689,1,1,85,0.75,12,85,18
65,1,0,0.429845655,0,1,0,0.75,12,54,62
66,0,1,0.528146713,0,1,0,0.75,12,44,98
67,0,0,1.922459423,1,1,67,0.75,12,3,67
68,1,0,1.153135754,0,1,0,0.75,12,51,34
69,0,1,0.609008881,0,1,0,0.75,12,88,46
70,1,1,0.913450029,1,1,91,0.75,12,91,3
71,1,0,1.967449516,0,1,0,0.75,12,29,53
72,0,1,1.893260467,0,1,0,0.75,12,14,99
73,1,1,0.919162208,1,1,1,0.75,12,1,73
74,1,1,1.055880739,1,1,32,0.75,12,32,40
75,1,1,1.859523242,1,1,54,0.75,12,54,60
76,1,1,1.188416383,1,1,83,0.75,12,83,58
77,0,0,0.849380564,1,1,51,0.75,12,68,51
78,1,1,1.293833609,1,1,92,0.75,12,92,15
79,0,0,1.094787022,1,1,30,0.75,12,76,30
80,1,1,1.57605512,1,1,17,0.75,12,17,51
81,1,0,1.179413831,0,1,0,0.75,12,97,15
82,1,0,1.235375825,0,1,0,0.75,12,35,41
83,0,1,0.934397822,0,1,0,0.75,12,60,60
84,1,1,3.109816506,1,1,74,0.75,12,74,81
85,0,1,4.986917198,0,1,0,0.75,12,88,48
86,1,1,1.459169487,1,1,34,0.75,12,34,68
87,0,1,2.493283047,0,1,0,0.75,12,47,76
88,1,1,1.12453979,1,1,17,0.75,12,17,19
89,0,1,1.879209028,0,1,0,0.75,12,47,62
90,0,1,1.351640503,0,1,0,0.75,12,46,77
91,1,1,1.628017689,1,1,13,0.75,12,13,43
92,0,0,1.230340195,1,1,44,0.75,12,64,44
93,1,0,1.488728956,0,1,0,0.75,12,90,49
94,0,1,0.955424304,0,1,0,0.75,12,43,22
95,1,0,2.575670658,0,1,0,0.75,12,18,84
96,0,0,0.344170237,1,1,51,0.75,12,30,51
97,0,1,0.866152313,0,1,0,0.75,12,6,11
98,0,1,0.632492665,0,1,0,0.75,12,7,37
99,0,1,0.530059183,0,1,0,0.75,12,3,83
100,1,0,3.020076234,0,0,0,0.2,12,56,13
101,1,0,0.593271629,0,0,0,0.2,12,57,65
102,0,0,1.461952661,1,0,74,0.2,12,31,74
103,0,0,0.652112163,1,0,72,0.2,12,76,72
104,1,0,0.877551012,0,0,0,0.2,12,68,11
105,0,0,0.782900412,1,0,96,0.2,12,94,96
106,0,1,1.672416765,0,0,0,0.2,12,49,43
107,0,0,1.057120937,1,0,57,0.2,12,52,57
108,0,0,0.785879024,1,0,10,0.2,12,79,10
109,0,0,0.88465991,1,0,49,0.2,12,58,49
110,0,1,1.054104691,0,0,0,0.2,12,77,16
111,1,0,1.643627073,0,0,0,0.2,12,93,31
112,0,1,1.118771161,0,0,0,0.2,12,22,14
113,1,0,1.264864303,0,0,0,0.2,12,61,35
114,0,0,2.91107783,1,0,67,0.2,12,47,67
115,1,1,1.012617086,1,0,62,0.2,12,62,52
116,1,1,0.634770352,1,0,21,0.2,12,21,80
117,0,0,1.440427535,1,0,58,0.2,12,68,58
118,0,0,1.630690957,1,0,7,0.2,12,2,7
119,0,1,2.461170054,0,0,0,0.2,12,23,25
120,0,1,0.473810661,0,0,0,0.2,12,92,91
121,0,0,1.411506126,1,0,89,0.2,12,77,89
122,0,0,0.896746705,1,0,99,0.2,12,54,99
123,0,0,0.904880263,1,0,33,0.2,12,7,33
124,0,0,0.429428692,1,0,99,0.2,12,20,99
125,0,0,1.547915035,1,0,62,0.8,12,2,62
126,1,1,1.017510308,1,0,97,0.8,12,97,66
127,1,0,0.244307814,0,0,0,0.8,12,84,61
128,0,1,0.325119946,0,0,0,0.8,12,45,80
129,1,1,0.574911999,1,0,100,0.8,12,100,62
130,0,1,0.508147029,0,0,0,0.8,12,80,38
131,0,1,1.636666144,0,0,0,0.8,12,49,18
132,1,1,1.282509749,1,0,14,0.8,12,14,6
133,0,1,0.901550119,0,0,0,0.8,12,22,16
134,1,0,0.352094245,0,0,0,0.8,12,84,39
135,1,1,0.936739657,1,0,33,0.8,12,33,2
136,1,1,2.155543876,1,0,74,0.8,12,74,97
137,0,0,1.052252092,1,0,32,0.8,12,16,32
138,0,0,0.548401278,1,0,96,0.8,12,74,96
139,1,0,1.636590021,0,0,0,0.8,12,6,3
140,0,1,0.609967255,0,0,0,0.8,12,72,40
141,0,1,0.479512149,0,0,0,0.8,12,13,28
142,0,1,0.398200516,0,0,0,0.8,12,99,37
143,0,1,0.718149266,0,0,0,0.8,12,60,79
144,1,1,0.351031524,1,0,27,0.8,12,27,45
145,1,1,0.998087957,1,0,44,0.8,12,44,6
146,0,0,0.57051443,1,0,5,0.8,12,94,5
147,1,1,0.435741298,1,0,51,0.8,12,51,54
148,0,1,1.636078974,0,0,0,0.8,12,7,77
149,1,1,1.251841373,1,0,66,0.8,12,66,62
150,0,1,1.769377981,0,0,0,0.2,12,45,94
151,0,0,1.154227556,1,0,79,0.2,12,15,79
152,1,0,1.535131591,0,0,0,0.2,12,78,76
153,0,0,1.816109911,1,0,33,0.2,12,54,33
154,0,0,0.72304377,1,0,53,0.2,12,9,53
155,0,0,0.491564304,1,0,65,0.2,12,91,65
156,1,0,0.804431525,0,0,0,0.2,12,87,52
157,0,1,1.186448745,0,0,0,0.2,12,6,67
158,0,0,2.637873839,1,0,24,0.2,12,65,24
159,0,0,1.725623381,1,0,99,0.2,12,89,99
160,1,0,2.688538478,0,0,0,0.2,12,35,9
161,0,1,1.787803041,0,0,0,0.2,12,67,42
162,0,0,0.61573845,1,0,99,0.2,12,46,99
163,1,0,0.914342116,0,0,0,0.2,12,45,49
164,0,0,1.057240252,1,0,62,0.2,12,2,62
165,1,0,2.068026978,0,0,0,0.2,12,87,2
166,0,0,0.641245894,1,0,77,0.2,12,94,77
167,0,0,0.932411795,1,0,75,0.2,12,48,75
168,1,0,0.657938954,0,0,0,0.2,12,57,22
169,1,1,0.816674842,1,0,100,0.2,12,100,40
170,0,1,0.712411,0,0,0,0.2,12,41,27
171,1,0,1.320235278,0,0,0,0.2,12,22,8
172,1,1,1.159737454,1,0,87,0.2,12,87,23
173,1,1,0.371383167,1,0,69,0.2,12,69,49
174,0,1,1.201156206,0,0,0,0.8,12,18,52
175,0,1,1.252129184,0,0,0,0.8,12,1,84
176,1,1,0.883503105,1,0,17,0.8,12,17,42
177,1,1,0.595404768,1,0,21,0.8,12,21,41
178,1,0,2.849047421,0,0,0,0.8,12,91,96
179,1,1,0.638758656,1,0,71,0.8,12,71,34
180,1,1,1.916979888,1,0,14,0.8,12,14,14
181,1,1,2.293445299,1,0,43,0.8,12,43,70
182,0,1,2.580918832,0,0,0,0.8,12,67,93
183,1,0,2.240425567,0,0,0,0.8,12,33,49
184,1,0,1.664947354,0,0,0,0.8,12,60,51
185,1,1,0.519643661,1,0,22,0.8,12,22,1
186,1,1,1.398160744,1,0,19,0.8,12,19,19
187,1,0,4.43183382,0,0,0,0.8,12,21,78
188,1,1,3.183911044,1,0,72,0.8,12,72,62
189,0,0,1.681892302,1,0,80,0.8,12,26,80
190,0,1,0.930256417,0,0,0,0.8,12,28,84
191,1,1,0.229847965,1,0,49,0.8,12,49,69
192,1,1,1.159127619,1,0,23,0.8,12,23,9
193,0,1,1.657778156,0,0,0,0.8,12,36,81
194,0,1,0.301442435,0,0,0,0.8,12,64,14
195,1,0,0.214397668,0,0,0,0.8,12,75,57
196,1,0,1.894145284,0,0,0,0.8,12,50,58
197,0,1,0.368050029,0,0,0,0.8,12,62,2
198,1,1,0.575804086,1,0,32,0.8,12,32,94
199,0,0,1.118521838,1,0,62,0.8,12,31,62
0,1,1,9.182100004,1,1,27,0.75,10,27,15
1,1,1,2.133800664,1,1,78,0.75,10,78,85
2,1,1,1.4287086,1,1,64,0.75,10,64,29
3,1,1,0.871201659,1,1,73,0.75,10,73,91
4,1,1,1.296328159,1,1,90,0.75,10,90,12
5,1,0,1.360535501,0,1,0,0.75,10,77,62
6,1,1,1.933840267,1,1,21,0.75,10,21,29
7,0,1,1.493447205,0,1,0,0.75,10,5,51
8,1,0,1.965228242,0,1,0,0.75,10,16,54
9,1,1,1.466699629,1,1,72,0.75,10,72,6
10,0,1,2.268004906,0,1,0,0.75,10,13,44
11,1,1,1.541442276,1,1,23,0.75,10,23,22
12,0,0,2.971860878,1,1,92,0.75,10,46,92
13,1,1,1.225265111,1,1,47,0.75,10,47,70
14,1,1,1.316588894,1,1,9,0.75,10,9,12
15,1,1,1.627884478,1,1,51,0.75,10,51,36
16,0,1,1.390483935,0,1,0,0.75,10,8,31
17,1,1,1.763925501,1,1,17,0.75,10,17,31
18,1,1,1.937254234,1,1,75,0.75,10,75,57
19,0,1,1.375889903,0,1,0,0.75,10,34,80
20,1,1,0.46063629,1,1,31,0.75,10,31,47
21,1,1,0.510612126,1,1,82,0.75,10,82,80
22,1,1,0.397931275,1,1,99,0.75,10,99,42
23,1,1,0.769891644,1,1,97,0.75,10,97,74
24,1,1,0.615191824,1,1,58,0.75,10,58,36
25,1,1,3.39321843,1,1,24,0.75,10,24,95
26,1,1,1.373245059,1,1,30,0.75,10,30,76
27,1,1,1.082527157,1,1,68,0.75,10,68,2
28,1,1,1.115262005,1,1,58,0.75,10,58,76
29,1,0,1.098567371,0,1,0,0.75,10,20,92
30,1,1,1.210519246,1,1,96,0.75,10,96,35
31,1,1,1.037904397,1,1,34,0.75,10,34,8
32,0,1,1.408543854,0,1,0,0.75,10,15,86
33,1,1,0.628531955,1,1,33,0.75,10,33,10
34,1,0,1.423189805,0,1,0,0.75,10,12,55
35,1,1,1.074543725,1,1,78,0.75,10,78,92
36,1,0,1.051917059,0,1,0,0.75,10,80,53
37,1,1,0.901891749,1,1,59,0.75,10,59,6
38,1,1,3.565801584,1,1,8,0.75,10,8,45
39,0,1,2.851097586,0,1,0,0.75,10,20,70
40,1,0,1.301247472,0,1,0,0.75,10,78,27
41,1,1,1.781256443,1,1,36,0.75,10,36,90
42,1,0,1.017881825,0,1,0,0.75,10,84,46
43,1,1,1.117269635,1,1,14,0.75,10,14,24
44,1,0,1.324500485,0,1,0,0.75,10,70,20
45,0,1,0.947876775,0,1,0,0.75,10,20,85
46,1,0,1.177880086,0,1,0,0.75,10,40,75
47,1,1,0.5346077,1,1,34,0.75,10,34,67
48,1,1,0.59719288,1,1,93,0.75,10,93,11
49,1,1,0.377383476,1,1,84,0.75,10,84,84
50,1,1,1.183196941,1,1,63,0.75,10,63,46
51,1,0,0.883908501,0,1,0,0.75,10,87,66
52,1,1,1.124569368,1,1,22,0.75,10,22,91
53,0,1,0.843991945,0,1,0,0.75,10,7,12
54,1,1,0.453840653,1,1,68,0.75,10,68,61
55,1,0,0.703924493,0,1,0,0.75,10,54,2
56,1,1,0.759858926,1,1,52,0.75,10,52,10
57,0,1,1.294001469,0,1,0,0.75,10,26,91
58,1,0,0.773906602,0,1,0,0.75,10,86,55
59,1,1,0.635212283,1,1,83,0.75,10,83,65
60,0,1,2.17387207,0,1,0,0.75,10,2,24
61,1,1,0.763261121,1,1,48,0.75,10,48,63
62,1,0,0.640566266,0,1,0,0.75,10,95,8
63,1,1,0.62724334,1,1,46,0.75,10,46,65
64,0,1,1.662559944,0,1,0,0.75,10,85,18
65,1,0,0.799893204,0,1,0,0.75,10,54,62
66,1,1,1.539845167,1,1,44,0.75,10,44,98
67,0,0,2.194518575,1,1,67,0.75,10,3,67
68,1,0,1.086558718,0,1,0,0.75,10,51,34
69,1,1,0.847908801,1,1,88,0.75,10,88,46
70,1,1,2.633872052,1,1,91,0.75,10,91,3
71,1,0,0.924562184,0,1,0,0.75,10,29,53
72,0,1,2.411835872,0,1,0,0.75,10,14,99
73,0,1,1.06319915,0,1,0,0.75,10,1,73
74,1,1,0.944539176,1,1,32,0.75,10,32,40
75,1,1,1.700611948,1,1,54,0.75,10,54,60
76,1,1,0.796515761,1,1,83,0.75,10,83,58
77,1,0,1.408602112,0,1,0,0.75,10,68,51
78,1,1,0.548766761,1,1,92,0.75,10,92,15
79,1,0,0.506632787,0,1,0,0.75,10,76,30
80,0,1,1.47459341,0,1,0,0.75,10,17,51
81,1,0,0.643849229,0,1,0,0.75,10,97,15
82,1,0,0.637879464,0,1,0,0.75,10,35,41
83,1,1,0.400564346,1,1,60,0.75,10,60,60
84,1,1,0.372592451,1,1,74,0.75,10,74,81
85,1,1,0.681903949,1,1,88,0.75,10,88,48
86,1,1,0.754614516,1,1,34,0.75,10,34,68
87,1,1,1.136569569,1,1,47,0.75,10,47,76
88,1,1,1.255257012,1,1,17,0.75,10,17,19
89,1,1,0.88924558,1,1,47,0.75,10,47,62
90,1,1,0.857857604,1,1,46,0.75,10,46,77
91,1,1,1.275886613,1,1,13,0.75,10,13,43
92,1,0,1.125137759,0,1,0,0.75,10,64,44
93,1,0,0.772577238,0,1,0,0.75,10,90,49
94,1,1,0.513843472,1,1,43,0.75,10,43,22
95,0,0,1.105324974,1,1,84,0.75,10,18,84
96,1,0,1.089215636,0,1,0,0.75,10,30,51
97,1,1,0.506564266,1,1,6,0.75,10,6,11
98,1,1,1.514508457,1,1,7,0.75,10,7,37
99,0,1,0.873867935,0,1,0,0.75,10,3,83
100,1,0,0.733889831,0,0,0,0.2,10,56,13
101,1,0,0.740546011,0,0,0,0.2,10,57,65
102,1,0,0.435209627,0,0,0,0.2,10,31,74
103,1,0,0.453887742,0,0,0,0.2,10,76,72
104,1,0,0.447954804,0,0,0,0.2,10,68,11
105,0,0,0.945882728,1,0,96,0.2,10,94,96
106,0,1,0.327912943,0,0,0,0.2,10,49,43
107,0,0,2.366511001,1,0,57,0.2,10,52,57
108,0,0,2.443877965,1,0,10,0.2,10,79,10
109,0,0,1.301920606,1,0,49,0.2,10,58,49
110,1,1,0.86195195,1,0,77,0.2,10,77,16
111,1,0,1.007258077,0,0,0,0.2,10,93,31
112,0,1,1.491170321,0,0,0,0.2,10,22,14
113,1,0,0.771947872,0,0,0,0.2,10,61,35
114,0,0,0.73721445,1,0,67,0.2,10,47,67
115,0,1,0.615951288,0,0,0,0.2,10,62,52
116,0,1,0.851206253,0,0,0,0.2,10,21,80
117,0,0,0.75722676,1,0,58,0.2,10,68,58
118,0,0,1.427224686,1,0,7,0.2,10,2,7
119,0,1,0.430562284,0,0,0,0.2,10,23,25
120,1,1,0.585220448,1,0,92,0.2,10,92,91
121,0,0,0.605901063,1,0,89,0.2,10,77,89
122,0,0,0.62588862,1,0,99,0.2,10,54,99
123,0,0,0.477244291,1,0,33,0.2,10,7,33
124,0,0,0.55055434,1,0,99,0.2,10,20,99
125,0,0,0.937241255,1,0,62,0.8,10,2,62
126,0,1,0.375945746,0,0,0,0.8,10,97,66
127,1,0,0.589222427,0,0,0,0.8,10,84,61
128,0,1,0.425907395,0,0,0,0.8,10,45,80
129,1,1,1.261189648,1,0,100,0.8,10,100,62
130,1,1,1.150577703,1,0,80,0.8,10,80,38
131,1,1,1.900492354,1,0,49,0.8,10,49,18
132,0,1,1.404528895,0,0,0,0.8,10,14,6
133,1,1,0.640542419,1,0,22,0.8,10,22,16
134,1,0,0.39525383,0,0,0,0.8,10,84,39
135,1,1,0.583177803,1,0,33,0.8,10,33,2
136,1,1,0.86794375,1,0,74,0.8,10,74,97
137,0,0,0.877216702,1,0,32,0.8,10,16,32
138,1,0,1.31056872,0,0,0,0.8,10,74,96
139,0,0,0.36592631,1,0,3,0.8,10,6,3
140,1,1,1.139207471,1,0,72,0.8,10,72,40
141,0,1,1.106496771,0,0,0,0.8,10,13,28
142,1,1,1.026575519,1,0,99,0.8,10,99,37
143,0,1,0.781909655,0,0,0,0.8,10,60,79
144,1,1,0.290567579,1,0,27,0.8,10,27,45
145,1,1,0.435276639,1,0,44,0.8,10,44,6
146,1,0,0.685892647,0,0,0,0.8,10,94,5
147,1,1,1.566613571,1,0,51,0.8,10,51,54
148,0,1,0.635907151,0,0,0,0.8,10,7,77
149,0,1,1.038922852,0,0,0,0.8,10,66,62
150,0,1,6.375760106,0,0,0,0.2,10,45,94
151,1,0,0.317225806,0,0,0,0.2,10,15,79
152,0,0,0.676549665,1,0,76,0.2,10,78,76
153,0,0,0.574593984,1,0,33,0.2,10,54,33
154,0,0,0.763858792,1,0,53,0.2,10,9,53
155,1,0,0.833312958,0,0,0,0.2,10,91,65
156,1,0,0.723869791,0,0,0,0.2,10,87,52
157,0,1,0.347235215,0,0,0,0.2,10,6,67
158,0,0,0.241223824,1,0,24,0.2,10,65,24
159,1,0,0.61198855,0,0,0,0.2,10,89,99
160,1,0,0.75123496,0,0,0,0.2,10,35,9
161,1,1,0.869201575,1,0,67,0.2,10,67,42
162,0,0,1.03856757,1,0,99,0.2,10,46,99
163,0,0,0.609221455,1,0,49,0.2,10,45,49
164,0,0,0.501308688,1,0,62,0.2,10,2,62
165,1,0,0.709270627,0,0,0,0.2,10,87,2
166,1,0,0.637258551,0,0,0,0.2,10,94,77
167,0,0,0.999899181,1,0,75,0.2,10,48,75
168,1,0,0.787980238,0,0,0,0.2,10,57,22
169,1,1,1.112520568,1,0,100,0.2,10,100,40
170,1,1,0.695948608,1,0,41,0.2,10,41,27
171,1,0,0.863872345,0,0,0,0.2,10,22,8
172,1,1,0.809921092,1,0,87,0.2,10,87,23
173,1,1,0.541910753,1,0,69,0.2,10,69,49
174,1,1,0.372563473,1,0,18,0.8,10,18,52
175,0,1,0.889874341,0,0,0,0.8,10,1,84
176,0,1,1.266536688,0,0,0,0.8,10,17,42
177,1,1,0.651885485,1,0,21,0.8,10,21,41
178,1,0,0.693909283,0,0,0,0.8,10,91,96
179,0,1,0.478579693,0,0,0,0.8,10,71,34
180,1,1,0.455216503,1,0,14,0.8,10,14,14
181,1,1,0.313229562,1,0,43,0.8,10,43,70
182,1,1,0.57652434,1,0,67,0.8,10,67,93
183,1,0,0.357908768,0,0,0,0.8,10,33,49
184,1,0,0.8998648,0,0,0,0.8,10,60,51
185,0,1,0.86793228,0,0,0,0.8,10,22,1
